dx1,dy1,dz1,dx2,dy2,dz2,dx3,dy3,dz3
0.79854,0.529904,-1.14294,-1.23382,-0.207634,2.21141,0.507295,-1.49671,-2.06248
-0.886069,-0.646804,-0.483774,0.788088,-0.0895786,0.533879,1.18001,2.85595,0.333456
0.548682,-0.322578,1.41797,0.541394,0.327337,-1.53773,-3.81891,0.308302,-1.05869
0.192182,-1.6156,0.777734,0.756327,1.32587,-1.44424,-3.03771,2.4848,1.22179
-1.10626,0.623817,-0.686713,1.74732,-1.22069,0.97903,-0.816912,1.16679,-0.19024
-0.0842221,-1.16543,-1.40014,0.374567,2.16079,1.47573,-0.786813,-1.82064,1.17336
0.473868,1.67975,1.49868,-0.125276,-1.84392,-1.75987,-1.51965,-1.18723,-0.715113
-1.76313,1.50584,-2.8103,2.09975,-1.76612,3.94334,0.753266,-0.724983,-0.588801
1.12723,0.218292,-2.22931,1.30128,0.11307,1.31455,-8.41279,-1.21238,4.97359
-1.27001,-0.166107,0.319206,1.3894,-0.241066,0.338928,0.911846,1.38762,-2.29361
-0.382323,-1.20533,-0.116146,0.978174,1.36804,-0.938849,-1.40523,0.717204,3.28113
-0.626245,0.561202,0.535378,1.8405,-0.503393,-1.61602,-3.01653,-0.734629,2.70656
-0.441484,-0.749174,-0.168282,-0.540144,0.861328,1.07246,3.38637,0.412712,-2.54426
-0.104516,2.00067,-0.654307,0.197607,-2.44184,-0.0661717,-0.174757,-0.67719,2.81574
-0.201946,0.440531,0.287165,0.0798859,-1.64959,1.29314,0.568126,3.18664,-5.02808
-2.56239,-0.443411,1.66646,3.17081,-0.785592,-1.99434,0.737139,4.13042,-0.682835
0.791017,-1.81025,-1.69059,0.589444,1.91378,1.54078,-4.9324,1.49967,2.14
-0.373028,-1.03159,0.600574,0.109531,1.39973,-1.60754,1.16352,-0.0728251,2.42033
0.145134,1.53623,-0.191528,0.782489,-0.894696,-0.57589,-2.928,-3.46084,2.49378
1.09587,-1.32967,1.91778,-1.04387,1.05101,-1.345,-1.25189,2.16567,-3.63615
0.468252,-1.48164,-0.174147,-0.511799,0.327388,-0.242966,-0.337611,4.94439,1.42549
-0.186012,0.363299,-1.02823,0.923466,0.829943,0.136686,-2.02635,-3.94303,3.70286
1.5289,-1.43643,0.0609087,-1.56664,1.32527,-0.269857,-1.41569,1.76992,0.565935
2.04643,1.59438,0.950168,-2.87015,-1.34769,-0.633174,0.424729,-2.33443,-1.90115
1.82779,-1.45781,-0.803928,-2.52275,3.15455,-0.262507,0.2571,-3.63242,4.00323
0.501033,-0.0879315,0.085676,-1.86792,-0.56074,-0.638016,3.59962,2.03395,1.57134
0.220093,-0.211453,1.20648,0.4033,0.816669,-1.06959,-2.09027,-1.6042,-1.61715
1.45879,-0.319055,-0.439148,-2.28289,-0.656836,-0.680612,1.01352,3.24673,3.79843
-0.843424,2.0819,-0.04617,2.4082,-2.74979,-0.0610361,-3.85089,-0.078224,0.367788
0.494027,-3.0627,1.4523,-0.454802,4.1587,-1.14626,-0.611703,-0.225333,-2.37043
0.0569706,-1.1584,0.000662971,0.308036,3.2873,0.595485,-1.15199,-5.22828,-1.78911
0.560013,-0.337112,0.594101,-0.684653,0.0755053,0.0366681,-0.186096,1.12193,-2.48641
-1.17596,-0.385245,1.79157,1.43599,0.148297,-1.45205,0.395871,1.09609,-2.81014
0.27108,0.307353,1.35186,1.63063,1.13818,-2.43921,-5.97622,-4.64395,1.91019
0.00689573,-0.366669,0.322768,1.12437,0.205952,-1.25482,-3.4007,0.848823,2.47338
-1.05093,0.343249,2.07904,2.00878,0.480401,-2.08275,-1.82264,-2.8142,-2.06788
0.685584,-0.0830682,0.16538,-0.32057,2.12745,-0.751644,-1.78063,-6.05009,1.59341
0.0596379,-1.30864,0.550617,-0.839935,2.7515,-0.682688,2.28125,-3.01994,-0.154407
0.976884,1.30054,-0.269882,0.0952158,-1.57606,0.368103,-4.19318,-0.473967,-0.0247806
-1.03373,1.44057,1.39894,1.84538,-0.882556,-2.23049,-1.40121,-3.11462,1.09571
0.0452877,-1.27214,1.04493,0.194187,1.52698,-0.827375,-0.763712,0.507641,-1.69761
0.0376947,2.17343,0.366883,1.32992,-1.60574,-1.52729,-4.14054,-3.87649,3.11434
-0.859474,-0.737822,-0.686046,1.48985,1.24037,1.38974,-1.03165,-0.769819,-1.42504
-1.85414,-1.74827,-1.38517,-0.104534,1.72574,0.284498,7.73017,1.81586,4.68718
-0.255383,-0.254392,0.386507,0.93156,-0.987611,-0.765761,-1.77315,3.9804,0.751256
-1.32323,-0.410708,-1.89612,1.49142,-0.800944,1.86471,0.818655,4.04566,1.99035
-2.19916,1.5396,-1.57972,1.64014,-0.111306,2.39736,3.87623,-5.82447,-0.873227
0.928162,0.937245,-0.397588,-0.615835,-2.83889,1.53371,-1.86514,4.76768,-3.01078
0.945138,-0.628757,-1.49613,-0.709777,-0.0654521,2.411,-1.65122,2.71139,-1.24847
-1.75856,2.16597,-0.338367,1.95424,-1.52653,0.653806,1.1715,-4.08429,-0.607949
-1.30527,2.33706,2.04101,1.95841,-2.8486,-0.347646,-0.654154,-0.802436,-7.12112
3.00571,-0.181711,-0.236316,-3.44925,0.297364,0.945934,-1.67508,-0.165247,-1.89254
-2.879,1.33927,-2.32652,3.73824,-1.65892,2.58079,0.301288,-0.380327,1.56372
1.82983,1.86119,1.16225,-1.71169,-1.86244,-0.383238,-2.18425,-1.85743,-3.49927
-1.67286,-3.08796,-0.647085,2.53231,3.61159,1.06781,-0.905497,1.51707,-0.615097
-0.764002,0.562716,-3.12825,1.05905,-0.810858,1.86569,-0.12114,0.18171,6.91596
-0.654975,1.57384,-0.161154,1.17286,-1.90977,-0.301462,-0.89868,-0.566029,1.549
-0.0161392,-0.815829,-2.23712,-0.0395334,1.25685,2.74943,0.183157,-0.507237,0.700183
0.62795,1.16288,-0.0830412,0.619675,-0.791503,0.189469,-4.37082,-2.27703,-0.236241
0.352824,1.96026,-0.10546,-0.125094,-2.28388,1.27083,-1.03601,-0.989405,-3.39066
-2.51716,-0.807186,0.873421,2.36065,0.0966171,-0.967479,2.9867,2.93889,-0.591248
-0.584265,0.357541,0.422447,0.737853,0.278038,-0.763733,0.123502,-2.26428,0.60141
0.453622,0.106907,-1.42291,0.853152,1.63705,2.62857,-4.37394,-5.33879,-2.19408
0.752941,-0.396717,-0.548824,0.163791,-0.530684,0.576632,-3.50314,3.17892,0.4654
0.167313,0.30361,0.795861,-0.714901,-1.79271,-1.02612,1.47545,4.16368,-0.105085
0.518636,-1.35746,0.666507,-0.53662,1.78608,-0.81008,-0.464682,0.0716088,-0.23579
0.13711,1.6456,1.73928,0.945437,-1.17039,-2.59191,-3.38475,-3.07124,0.818614
-1.14733,0.79798,-1.02581,1.86171,-0.476223,0.84741,-0.995808,-1.76325,1.561
2.15953,-0.706977,-1.9083,-2.52371,-0.996012,2.78899,-1.06702,5.81594,-0.733741
